Sample,Sample_Date,Product,Test,Result,UOM,Plant
12243,8/7/2024,Meal 1,Moisture,5.99,%,Plant 4
12243,8/7/2024,Meal 1,Protein,68.16,%,Plant 4
12244,8/7/2024,Meal 1,Fat,12.14,%,Plant 4
12244,8/7/2024,Meal 1,Ash,11.17,%,Plant 4
12244,8/7/2024,Meal 1,Moisture,5.83,%,Plant 4
12244,8/7/2024,Meal 1,Protein,66.77,%,Plant 4
12252,8/7/2024,Meal 1,Moisture,2.39,%,Plant 3
12252,8/7/2024,Meal 1,Moisture,2.38,%,Plant 3
12252,8/7/2024,Meal 1,Ash,13.4,%,Plant 3
12252,8/7/2024,Meal 1,Fat,11.48,%,Plant 3
12252,8/7/2024,Meal 1,Protein,71.16,%,Plant 3
12257,8/7/2024,Meal 1,Fat,11.19,%,Plant 6
12257,8/7/2024,Meal 1,Ash,13,%,Plant 6
12257,8/7/2024,Meal 1,Moisture,3.12,%,Plant 6
12257,8/7/2024,Meal 1,Protein,69.59,%,Plant 6
12269,8/7/2024,Meal 1,Moisture,2.32,%,Plant 3
12269,8/7/2024,Meal 1,Moisture,2.38,%,Plant 3
12269,8/7/2024,Meal 1,Ash,11.64,%,Plant 3
12269,8/7/2024,Meal 1,Fat,13.21,%,Plant 3
12269,8/7/2024,Meal 1,Protein,68.86,%,Plant 3
12270,8/7/2024,Meal 1,Moisture,2.54,%,Plant 3
12270,8/7/2024,Meal 1,Moisture,2.4,%,Plant 3
12270,8/7/2024,Meal 1,Ash,11.36,%,Plant 3
12270,8/7/2024,Meal 1,Fat,11.83,%,Plant 3
12270,8/7/2024,Meal 1,Protein,71.02,%,Plant 3
12307,8/7/2024,Meal 1,Protein,64.11,%,Plant 5
12307,8/7/2024,Meal 1,Protein,65.22,%,Plant 5
12307,8/7/2024,Meal 1,Ash,12.65,%,Plant 5
12307,8/7/2024,Meal 1,Fat,13.29,%,Plant 5
12307,8/7/2024,Meal 1,Moisture,5.72,%,Plant 5
12307,8/7/2024,Meal 1,Protein,64.74,%,Plant 5
3384,8/8/2024,Meal 2,Ash,12.71,%,Plant 2
3384,8/8/2024,Meal 2,Fat,12.55,%,Plant 2
3384,8/8/2024,Meal 2,Moisture,3.88,%,Plant 2
3384,8/8/2024,Meal 2,Protein,68.25,%,Plant 2
3385,8/8/2024,Meal 2,Ash,12.51,%,Plant 2
3385,8/8/2024,Meal 2,Fat,12.69,%,Plant 2
3385,8/8/2024,Meal 2,Moisture,3.98,%,Plant 2
3385,8/8/2024,Meal 2,Protein,66.29,%,Plant 2
3386,8/8/2024,Meal 2,Ash,13.03,%,Plant 2
3386,8/8/2024,Meal 2,Fat,12.26,%,Plant 2
3386,8/8/2024,Meal 2,Protein,66.69,%,Plant 2
3386,8/8/2024,Meal 2,Protein,68.06,%,Plant 2
3386,8/8/2024,Meal 2,Moisture,4.31,%,Plant 2
3386,8/8/2024,Meal 2,Protein,65.46,%,Plant 2
3387,8/8/2024,Meal 2,Ash,12.76,%,Plant 2
3387,8/8/2024,Meal 2,Fat,12.5,%,Plant 2
3387,8/8/2024,Meal 2,Moisture,4.09,%,Plant 2
3387,8/8/2024,Meal 2,Protein,69.22,%,Plant 2
3388,8/8/2024,Meal 2,Ash,15.18,%,Plant 2
3388,8/8/2024,Meal 2,Fat,12.05,%,Plant 2
3388,8/8/2024,Meal 2,Protein,66.88,%,Plant 2
3388,8/8/2024,Meal 2,Protein,66.25,%,Plant 2
3388,8/8/2024,Meal 2,Moisture,3.96,%,Plant 2
3396,8/8/2024,Meal 2,Ash,12.6,%,Plant 2
3396,8/8/2024,Meal 2,Fat,12.78,%,Plant 2
3396,8/8/2024,Meal 2,Moisture,4.33,%,Plant 2
3396,8/8/2024,Meal 2,Protein,68.55,%,Plant 2
12188,8/8/2024,Meal 1,Ash,11.44,%,Plant 1
12188,8/8/2024,Meal 1,Fat,11.47,%,Plant 1
12188,8/8/2024,Meal 1,Moisture,4.44,%,Plant 1
12188,8/8/2024,Meal 1,Protein,70.55,%,Plant 1
12189,8/8/2024,Meal 1,Ash,11.11,%,Plant 1
12189,8/8/2024,Meal 1,Fat,12.27,%,Plant 1
12189,8/8/2024,Meal 1,Moisture,4.7,%,Plant 1
12189,8/8/2024,Meal 1,Protein,68.41,%,Plant 1
12222,8/8/2024,Meal 1,Ash,11.35,%,Plant 1
12222,8/8/2024,Meal 1,Fat,12.61,%,Plant 1
12222,8/8/2024,Meal 1,Moisture,3.86,%,Plant 1
12222,8/8/2024,Meal 1,Protein,69.14,%,Plant 1
12223,8/8/2024,Meal 1,Ash,11.37,%,Plant 1
12223,8/8/2024,Meal 1,Fat,12.47,%,Plant 1
12223,8/8/2024,Meal 1,Moisture,3.71,%,Plant 1
12223,8/8/2024,Meal 1,Protein,67.96,%,Plant 1
12224,8/8/2024,Meal 1,Ash,11.4,%,Plant 1
12224,8/8/2024,Meal 1,Fat,12.47,%,Plant 1
12224,8/8/2024,Meal 1,Moisture,3.79,%,Plant 1
12224,8/8/2024,Meal 1,Protein,67.58,%,Plant 1
12225,8/8/2024,Meal 1,Ash,10.96,%,Plant 1
12225,8/8/2024,Meal 1,Fat,13.07,%,Plant 1
12225,8/8/2024,Meal 1,Moisture,3.43,%,Plant 1
12225,8/8/2024,Meal 1,Protein,69.64,%,Plant 1
12248,8/8/2024,Meal 1,Ash,11.73,%,Plant 1
12248,8/8/2024,Meal 1,Peroxide,5.04,MEQ/kg,Plant 1
12248,8/8/2024,Meal 1,Fat,12.55,%,Plant 1
12248,8/8/2024,Meal 1,Moisture,3.94,%,Plant 1
12248,8/8/2024,Meal 1,Protein,69.29,%,Plant 1
12253,8/8/2024,Meal 1,Ash,11.6,%,Plant 3
12253,8/8/2024,Meal 1,Moisture,3.16,%,Plant 3
12253,8/8/2024,Meal 1,Fat,12.49,%,Plant 3
12253,8/8/2024,Meal 1,Protein,67.58,%,Plant 3
12254,8/8/2024,Meal 1,Ash,11.82,%,Plant 3
12254,8/8/2024,Meal 1,Moisture,3,%,Plant 3
12254,8/8/2024,Meal 1,Fat,14.64,%,Plant 3
12254,8/8/2024,Meal 1,Protein,68.17,%,Plant 3
12258,8/8/2024,Meal 1,Fat,12.39,%,Plant 6
12258,8/8/2024,Meal 1,Ash,12.83,%,Plant 6
12258,8/8/2024,Meal 1,Moisture,4.15,%,Plant 6
12258,8/8/2024,Meal 1,Protein,67.75,%,Plant 6
12271,8/8/2024,Meal 1,Ash,12,%,Plant 3
12271,8/8/2024,Meal 1,Fat,14.19,%,Plant 3
12271,8/8/2024,Meal 1,Moisture,2.79,%,Plant 3
12271,8/8/2024,Meal 1,Protein,69.35,%,Plant 3
12272,8/8/2024,Meal 1,Ash,12.88,%,Plant 3
12272,8/8/2024,Meal 1,Fat,12.31,%,Plant 3
12272,8/8/2024,Meal 1,Moisture,2.21,%,Plant 3
12272,8/8/2024,Meal 1,Protein,70.98,%,Plant 3
12273,8/8/2024,Meal 1,Ash,14.88,%,Plant 3
12273,8/8/2024,Meal 1,Fat,13.34,%,Plant 3
12273,8/8/2024,Meal 1,Moisture,2.72,%,Plant 3
12273,8/8/2024,Meal 1,Protein,67.08,%,Plant 3
12308,8/8/2024,Meal 1,Protein,64.76,%,Plant 5
12308,8/8/2024,Meal 1,Protein,61.91,%,Plant 5
12308,8/8/2024,Meal 1,Ash,12.13,%,Plant 5
12308,8/8/2024,Meal 1,Fat,15,%,Plant 5
12308,8/8/2024,Meal 1,Moisture,5.83,%,Plant 5
12308,8/8/2024,Meal 1,Protein,64.22,%,Plant 5
12348,8/8/2024,Meal 1,Fat,14.69,%,Plant 3
12348,8/8/2024,Meal 1,Ash,12.11,%,Plant 3
12348,8/8/2024,Meal 1,Moisture,2.79,%,Plant 3
12348,8/8/2024,Meal 1,Protein,66.23,%,Plant 3
3389,8/9/2024,Meal 2,Ash,12.91,%,Plant 2
3389,8/9/2024,Meal 2,Fat,12.65,%,Plant 2
3389,8/9/2024,Meal 2,Protein,67.75,%,Plant 2
3389,8/9/2024,Meal 2,Moisture,3.91,%,Plant 2
3389,8/9/2024,Meal 2,Protein,67.78,%,Plant 2
3389,8/9/2024,Meal 2,Protein,67.11,%,Plant 2
3390,8/9/2024,Meal 2,Ash,13.8,%,Plant 2
3390,8/9/2024,Meal 2,Fat,12.46,%,Plant 2
3390,8/9/2024,Meal 2,Moisture,4.18,%,Plant 2
3390,8/9/2024,Meal 2,Protein,69.12,%,Plant 2
3391,8/9/2024,Meal 2,Ash,13.98,%,Plant 2
3391,8/9/2024,Meal 2,Fat,12.21,%,Plant 2
3391,8/9/2024,Meal 2,Protein,67,%,Plant 2
3391,8/9/2024,Meal 2,Moisture,4.4,%,Plant 2
3391,8/9/2024,Meal 2,Protein,67.01,%,Plant 2
3392,8/9/2024,Meal 2,Ash,13.72,%,Plant 2
3392,8/9/2024,Meal 2,Fat,12.16,%,Plant 2
3392,8/9/2024,Meal 2,Moisture,4.48,%,Plant 2
3392,8/9/2024,Meal 2,Protein,67.24,%,Plant 2
3393,8/9/2024,Meal 2,Ash,13.31,%,Plant 2
3393,8/9/2024,Meal 2,Fat,12.56,%,Plant 2
3393,8/9/2024,Meal 2,Moisture,4.14,%,Plant 2
3393,8/9/2024,Meal 2,Protein,66.65,%,Plant 2
3394,8/9/2024,Meal 2,Ash,14.14,%,Plant 2
3394,8/9/2024,Meal 2,Fat,12.2,%,Plant 2
3394,8/9/2024,Meal 2,Protein,67.31,%,Plant 2
3394,8/9/2024,Meal 2,Moisture,4.12,%,Plant 2
3394,8/9/2024,Meal 2,Protein,67.34,%,Plant 2
3394,8/9/2024,Meal 2,Protein,67.04,%,Plant 2
3395,8/9/2024,Meal 1,Ash,12.46,%,Plant 2
3395,8/9/2024,Meal 1,Fat,13.48,%,Plant 2
3395,8/9/2024,Meal 1,Moisture,4.06,%,Plant 2
3395,8/9/2024,Meal 1,Protein,66.24,%,Plant 2
12226,8/9/2024,Meal 1,Ash,11.75,%,Plant 1
12226,8/9/2024,Meal 1,Fat,12.07,%,Plant 1
12226,8/9/2024,Meal 1,Moisture,3.94,%,Plant 1
12226,8/9/2024,Meal 1,Protein,68.13,%,Plant 1
12227,8/9/2024,Meal 1,Protein,68.81,%,Plant 1
12227,8/9/2024,Meal 1,Protein,70.09,%,Plant 1
12227,8/9/2024,Meal 1,Ash,12.3,%,Plant 1
12227,8/9/2024,Meal 1,Fat,11.45,%,Plant 1
12227,8/9/2024,Meal 1,Moisture,2.78,%,Plant 1
12228,8/9/2024,Meal 1,Ash,12.15,%,Plant 1
12228,8/9/2024,Meal 1,Fat,11.88,%,Plant 1
12228,8/9/2024,Meal 1,Moisture,3.53,%,Plant 1
12228,8/9/2024,Meal 1,Protein,67.54,%,Plant 1
12229,8/9/2024,Meal 1,Ash,10.91,%,Plant 1
12229,8/9/2024,Meal 1,Fat,12.69,%,Plant 1
12229,8/9/2024,Meal 1,Moisture,3.57,%,Plant 1
12229,8/9/2024,Meal 1,Protein,67.08,%,Plant 1
12259,8/9/2024,Meal 1,Fat,11.03,%,Plant 6
12259,8/9/2024,Meal 1,Ash,11.82,%,Plant 6
12259,8/9/2024,Meal 1,Moisture,3.83,%,Plant 6
12259,8/9/2024,Meal 1,Protein,71.43,%,Plant 6
12274,8/9/2024,Meal 1,Protein,66.61,%,Plant 3
12274,8/9/2024,Meal 1,Protein,66.96,%,Plant 3
12274,8/9/2024,Meal 1,Ash,11.96,%,Plant 3
12274,8/9/2024,Meal 1,Fat,15.07,%,Plant 3
12274,8/9/2024,Meal 1,Moisture,2.45,%,Plant 3
12274,8/9/2024,Meal 1,Protein,65.93,%,Plant 3
12309,8/9/2024,Meal 1,Protein,63.01,%,Plant 5
12309,8/9/2024,Meal 1,Protein,64.47,%,Plant 5
12309,8/9/2024,Meal 1,Ash,13.03,%,Plant 5
12309,8/9/2024,Meal 1,Fat,14.41,%,Plant 5
12309,8/9/2024,Meal 1,Moisture,5.98,%,Plant 5
12309,8/9/2024,Meal 1,Protein,63.94,%,Plant 5
12349,8/9/2024,Meal 1,Fat,12.46,%,Plant 3
12349,8/9/2024,Meal 1,Ash,12.94,%,Plant 3
12349,8/9/2024,Meal 1,Moisture,2.41,%,Plant 3
12349,8/9/2024,Meal 1,Protein,70.94,%,Plant 3
12350,8/9/2024,Meal 1,Fat,13.1,%,Plant 3
12350,8/9/2024,Meal 1,Ash,12.04,%,Plant 3
12350,8/9/2024,Meal 1,Ash,11.66,%,Plant 3
12350,8/9/2024,Meal 1,Moisture,2.73,%,Plant 3
12350,8/9/2024,Meal 1,Protein,70.28,%,Plant 3
12351,8/10/2024,Meal 1,Fat,13.04,%,Plant 3
12351,8/10/2024,Meal 1,Ash,12.37,%,Plant 3
12351,8/10/2024,Meal 1,Moisture,2.62,%,Plant 3
12351,8/10/2024,Meal 1,Protein,67.52,%,Plant 3
12352,8/10/2024,Meal 1,Fat,12.55,%,Plant 3
12352,8/10/2024,Meal 1,Ash,12.77,%,Plant 3
12352,8/10/2024,Meal 1,Moisture,3.2,%,Plant 3
12352,8/10/2024,Meal 1,Protein,68.74,%,Plant 3
12249,8/11/2024,Meal 1,Ash,11.31,%,Plant 1
12249,8/11/2024,Meal 1,Peroxide,4.62,MEQ/kg,Plant 1
12249,8/11/2024,Meal 1,Fat,11.64,%,Plant 1
12249,8/11/2024,Meal 1,Moisture,4.28,%,Plant 1
12249,8/11/2024,Meal 1,Protein,67.72,%,Plant 1
3397,8/12/2024,Meal 1,Ash,11.69,%,Plant 2
3397,8/12/2024,Meal 1,Fat,13.16,%,Plant 2
3397,8/12/2024,Meal 1,Moisture,4.47,%,Plant 2
3397,8/12/2024,Meal 1,Protein,69.4,%,Plant 2
12275,8/12/2024,Meal 1,Ash,11.36,%,Plant 1
12275,8/12/2024,Meal 1,Fat,12.77,%,Plant 1
12275,8/12/2024,Meal 1,Moisture,4.68,%,Plant 1
12275,8/12/2024,Meal 1,Protein,67.59,%,Plant 1
12276,8/12/2024,Meal 1,Ash,11.81,%,Plant 1
12276,8/12/2024,Meal 1,Fat,12.62,%,Plant 1
12276,8/12/2024,Meal 1,Moisture,4.69,%,Plant 1
12276,8/12/2024,Meal 1,Protein,67.73,%,Plant 1
12285,8/12/2024,Meal 1,Protein,68.38,%,Plant 1
12285,8/12/2024,Meal 1,Protein,69.1,%,Plant 1
12285,8/12/2024,Meal 1,Ash,11.3,%,Plant 1
12285,8/12/2024,Meal 1,Fat,12.57,%,Plant 1
12285,8/12/2024,Meal 1,Moisture,4.12,%,Plant 1
12286,8/12/2024,Meal 1,Ash,11.16,%,Plant 1
12286,8/12/2024,Meal 1,Fat,12.44,%,Plant 1
12286,8/12/2024,Meal 1,Moisture,4.24,%,Plant 1
12286,8/12/2024,Meal 1,Protein,67.51,%,Plant 1
12287,8/12/2024,Meal 1,Protein,69.92,%,Plant 1
12287,8/12/2024,Meal 1,Protein,69.3,%,Plant 1
12287,8/12/2024,Meal 1,Ash,10.58,%,Plant 1
12287,8/12/2024,Meal 1,Fat,12.67,%,Plant 1
12287,8/12/2024,Meal 1,Moisture,3.86,%,Plant 1
12315,8/12/2024,Meal 1,Ash,10.82,%,Plant 4
12315,8/12/2024,Meal 1,Fat,12.5,%,Plant 4
12315,8/12/2024,Meal 1,Moisture,3.85,%,Plant 4
12315,8/12/2024,Meal 1,Protein,68.69,%,Plant 4
12316,8/12/2024,Meal 1,Ash,11.51,%,Plant 4
12316,8/12/2024,Meal 1,Fat,12.46,%,Plant 4
12316,8/12/2024,Meal 1,Moisture,3.8,%,Plant 4
12316,8/12/2024,Meal 1,Protein,69.58,%,Plant 4
12317,8/12/2024,Meal 1,Ash,10.8,%,Plant 4
12317,8/12/2024,Meal 1,Fat,12.59,%,Plant 4
12317,8/12/2024,Meal 1,Moisture,3.81,%,Plant 4
12317,8/12/2024,Meal 1,Protein,68.08,%,Plant 4
12330,8/12/2024,Meal 1,Ash,11.08,%,Plant 1
12330,8/12/2024,Meal 1,Peroxide,5.45,MEQ/kg,Plant 1
12330,8/12/2024,Meal 1,Fat,12.93,%,Plant 1
12330,8/12/2024,Meal 1,Moisture,4.21,%,Plant 1
12330,8/12/2024,Meal 1,Protein,67.66,%,Plant 1
12343,8/12/2024,Meal 1,Ash,11.64,%,Plant 3
12343,8/12/2024,Meal 1,Fat,13.36,%,Plant 3
12343,8/12/2024,Meal 1,Moisture,2.91,%,Plant 3
12343,8/12/2024,Meal 1,Protein,69.31,%,Plant 3
12353,8/12/2024,Meal 1,Fat,12.45,%,Plant 3
12353,8/12/2024,Meal 1,Ash,14.9,%,Plant 3
12353,8/12/2024,Meal 1,Moisture,2.35,%,Plant 3
12353,8/12/2024,Meal 1,Moisture,1.95,%,Plant 3
12353,8/12/2024,Meal 1,Moisture,2.52,%,Plant 3
12353,8/12/2024,Meal 1,Protein,70.94,%,Plant 3
12354,8/12/2024,Meal 1,Fat,13.35,%,Plant 3
12354,8/12/2024,Meal 1,Ash,14.19,%,Plant 3
12354,8/12/2024,Meal 1,Moisture,2.48,%,Plant 3
12354,8/12/2024,Meal 1,Protein,67.38,%,Plant 3
12355,8/12/2024,Meal 1,Fat,13.49,%,Plant 3
12355,8/12/2024,Meal 1,Ash,14.23,%,Plant 3
12355,8/12/2024,Meal 1,Moisture,2.07,%,Plant 3
12355,8/12/2024,Meal 1,Protein,67.5,%,Plant 3
12365,8/12/2024,Meal 1,Fat,12.93,%,Plant 6
12365,8/12/2024,Meal 1,Ash,15.92,%,Plant 6
12365,8/12/2024,Meal 1,Ash,15.42,%,Plant 6
12365,8/12/2024,Meal 1,Ash,16.13,%,Plant 6
12365,8/12/2024,Meal 1,Moisture,2.48,%,Plant 6
12365,8/12/2024,Meal 1,Protein,65.2,%,Plant 6
12365,8/12/2024,Meal 1,Protein,66.46,%,Plant 6
12365,8/12/2024,Meal 1,Protein,65.21,%,Plant 6
12369,8/12/2024,Meal 1,Ash,10.8,%,Plant 5
12369,8/12/2024,Meal 1,Fat,15.08,%,Plant 5
12369,8/12/2024,Meal 1,Moisture,6.62,%,Plant 5
12369,8/12/2024,Meal 1,Protein,65.85,%,Plant 5
12369,8/12/2024,Meal 1,Protein,65.74,%,Plant 5
12374,8/12/2024,Meal 1,Ash,12.17,%,Plant 4
12374,8/12/2024,Meal 1,Fat,11.72,%,Plant 4
12374,8/12/2024,Meal 1,Moisture,3.06,%,Plant 4
12374,8/12/2024,Meal 1,Protein,69.11,%,Plant 4
12375,8/12/2024,Meal 1,Ash,11.38,%,Plant 4
12375,8/12/2024,Meal 1,Peroxide,4.27,MEQ/kg,Plant 4
12375,8/12/2024,Meal 1,Fat,15.63,%,Plant 4
12375,8/12/2024,Meal 1,Moisture,3.57,%,Plant 4
12375,8/12/2024,Meal 1,Protein,66.13,%,Plant 4
12375,8/12/2024,Meal 1,Protein,66.13,%,Plant 4
12376,8/12/2024,Meal 1,Ash,11.57,%,Plant 4
12376,8/12/2024,Meal 1,Peroxide,6.65,MEQ/kg,Plant 4
12376,8/12/2024,Meal 1,Fat,12.77,%,Plant 4
12376,8/12/2024,Meal 1,Moisture,4.2,%,Plant 4
12376,8/12/2024,Meal 1,Protein,69.89,%,Plant 4
12376,8/12/2024,Meal 1,Protein,69.89,%,Plant 4
12413,8/12/2024,Meal 1,Ash,12.36,%,Plant 3
12413,8/12/2024,Meal 1,Protein,67.58,%,Plant 3
12413,8/12/2024,Meal 1,Moisture,2.26,%,Plant 3
12413,8/12/2024,Meal 1,Fat,14.4,%,Plant 3
12573,8/12/2024,Meal 1,Peroxide,290.69,MEQ/kg,Plant 1
12573,8/12/2024,Meal 1,Peroxide,305.17,MEQ/kg,Plant 1
3398,8/13/2024,Meal 2,Ash,11.49,%,Plant 2
3398,8/13/2024,Meal 2,Fat,14.44,%,Plant 2
3398,8/13/2024,Meal 2,Moisture,3.42,%,Plant 2
3398,8/13/2024,Meal 2,Protein,67.34,%,Plant 2
3399,8/13/2024,Meal 2,Ash,11.79,%,Plant 2
3399,8/13/2024,Meal 2,Fat,14.65,%,Plant 2
3399,8/13/2024,Meal 2,Moisture,4.36,%,Plant 2
3399,8/13/2024,Meal 2,Protein,67.3,%,Plant 2
3400,8/13/2024,Meal 2,Ash,10.87,%,Plant 2
3400,8/13/2024,Meal 2,Fat,14.83,%,Plant 2
3400,8/13/2024,Meal 2,Moisture,3.87,%,Plant 2
3400,8/13/2024,Meal 2,Protein,68.46,%,Plant 2
3401,8/13/2024,Meal 1,Ash,13.15,%,Plant 2
3401,8/13/2024,Meal 1,Fat,13.93,%,Plant 2
3401,8/13/2024,Meal 1,Moisture,4.17,%,Plant 2
3401,8/13/2024,Meal 1,Protein,65.72,%,Plant 2
3402,8/13/2024,Meal 1,Ash,13.28,%,Plant 2
3402,8/13/2024,Meal 1,Fat,12.48,%,Plant 2
3402,8/13/2024,Meal 1,Moisture,3.36,%,Plant 2
3402,8/13/2024,Meal 1,Protein,69.61,%,Plant 2
12277,8/13/2024,Meal 1,Ash,11.64,%,Plant 1
12277,8/13/2024,Meal 1,Fat,12.31,%,Plant 1
12277,8/13/2024,Meal 1,Moisture,4.33,%,Plant 1
12277,8/13/2024,Meal 1,Protein,67.21,%,Plant 1
12278,8/13/2024,Meal 1,Ash,11.66,%,Plant 1
12278,8/13/2024,Meal 1,Fat,12.91,%,Plant 1
12278,8/13/2024,Meal 1,Moisture,3.25,%,Plant 1
12278,8/13/2024,Meal 1,Protein,67.84,%,Plant 1
12279,8/13/2024,Meal 1,Ash,11.29,%,Plant 1
12279,8/13/2024,Meal 1,Fat,14.06,%,Plant 1
12279,8/13/2024,Meal 1,Moisture,3.76,%,Plant 1
12279,8/13/2024,Meal 1,Protein,66.19,%,Plant 1
12288,8/13/2024,Meal 1,Ash,10.89,%,Plant 1
12288,8/13/2024,Meal 1,Fat,12.15,%,Plant 1
12288,8/13/2024,Meal 1,Moisture,4.11,%,Plant 1
12288,8/13/2024,Meal 1,Protein,69.64,%,Plant 1
12289,8/13/2024,Meal 1,Protein,66.34,%,Plant 1
12289,8/13/2024,Meal 1,Protein,65.78,%,Plant 1
12289,8/13/2024,Meal 1,Ash,11.31,%,Plant 1
12289,8/13/2024,Meal 1,Fat,12.63,%,Plant 1
12289,8/13/2024,Meal 1,Moisture,4.52,%,Plant 1
12290,8/13/2024,Meal 1,Protein,69.06,%,Plant 1
12290,8/13/2024,Meal 1,Protein,66.76,%,Plant 1
12290,8/13/2024,Meal 1,Ash,11.17,%,Plant 1
12290,8/13/2024,Meal 1,Fat,12.54,%,Plant 1
12290,8/13/2024,Meal 1,Moisture,4.51,%,Plant 1
12291,8/13/2024,Meal 1,Ash,12.14,%,Plant 1
12291,8/13/2024,Meal 1,Fat,12.83,%,Plant 1
12291,8/13/2024,Meal 1,Moisture,3.77,%,Plant 1
12291,8/13/2024,Meal 1,Protein,69.52,%,Plant 1
12318,8/13/2024,Meal 1,Ash,11.41,%,Plant 4
12318,8/13/2024,Meal 1,Fat,12.59,%,Plant 4
12318,8/13/2024,Meal 1,Moisture,3.6,%,Plant 4
12318,8/13/2024,Meal 1,Protein,69.83,%,Plant 4
12319,8/13/2024,Meal 1,Ash,10.73,%,Plant 4
12319,8/13/2024,Meal 1,Fat,14.49,%,Plant 4
12319,8/13/2024,Meal 1,Moisture,3.47,%,Plant 4
12319,8/13/2024,Meal 1,Protein,67.68,%,Plant 4
12320,8/13/2024,Meal 1,Ash,10.68,%,Plant 4
12320,8/13/2024,Meal 1,Fat,12.46,%,Plant 4
12320,8/13/2024,Meal 1,Moisture,3.55,%,Plant 4
12320,8/13/2024,Meal 1,Protein,69.33,%,Plant 4
12325,8/13/2024,Meal 1,Protein,65.59,%,Plant 1
12325,8/13/2024,Meal 1,Protein,63.59,%,Plant 1
12325,8/13/2024,Meal 1,Ash,11.95,%,Plant 1
12325,8/13/2024,Meal 1,Fat,13.64,%,Plant 1
12325,8/13/2024,Meal 1,Moisture,4.76,%,Plant 1
12325,8/13/2024,Meal 1,Protein,62.97,%,Plant 1
12331,8/13/2024,Meal 1,Ash,12.12,%,Plant 1
12331,8/13/2024,Meal 1,Peroxide,3.62,MEQ/kg,Plant 1
12331,8/13/2024,Meal 1,Fat,12.02,%,Plant 1
12331,8/13/2024,Meal 1,Moisture,3.37,%,Plant 1
12331,8/13/2024,Meal 1,Protein,68.14,%,Plant 1
12344,8/13/2024,Meal 1,Ash,12.03,%,Plant 3
12344,8/13/2024,Meal 1,Fat,14.55,%,Plant 3
12344,8/13/2024,Meal 1,Moisture,3.02,%,Plant 3
12344,8/13/2024,Meal 1,Protein,68,%,Plant 3
12356,8/13/2024,Meal 1,Fat,14.09,%,Plant 3
12356,8/13/2024,Meal 1,Ash,12.67,%,Plant 3
12356,8/13/2024,Meal 1,Moisture,2.11,%,Plant 3
12356,8/13/2024,Meal 1,Protein,71,%,Plant 3
12357,8/13/2024,Meal 1,Fat,13.32,%,Plant 3
12357,8/13/2024,Meal 1,Ash,11.68,%,Plant 3
12357,8/13/2024,Meal 1,Moisture,2.25,%,Plant 3
12357,8/13/2024,Meal 1,Protein,67.96,%,Plant 3
12357,8/13/2024,Meal 1,Protein,69.11,%,Plant 3
12357,8/13/2024,Meal 1,Protein,67.28,%,Plant 3
12358,8/13/2024,Meal 1,Fat,13.64,%,Plant 3
12358,8/13/2024,Meal 1,Ash,12.17,%,Plant 3
12358,8/13/2024,Meal 1,Moisture,2.37,%,Plant 3
12358,8/13/2024,Meal 1,Protein,69.17,%,Plant 3
12366,8/13/2024,Meal 1,Fat,13.19,%,Plant 6
12366,8/13/2024,Meal 1,Ash,11.45,%,Plant 6
12366,8/13/2024,Meal 1,Moisture,2.99,%,Plant 6
12366,8/13/2024,Meal 1,Protein,71.51,%,Plant 6
12370,8/13/2024,Meal 1,Ash,12.45,%,Plant 5
12370,8/13/2024,Meal 1,Fat,14.99,%,Plant 5
12370,8/13/2024,Meal 1,Moisture,6.16,%,Plant 5
12370,8/13/2024,Meal 1,Protein,67.33,%,Plant 5
12370,8/13/2024,Meal 1,Protein,65.36,%,Plant 5
12377,8/13/2024,Meal 1,Ash,10.76,%,Plant 4
12377,8/13/2024,Meal 1,Peroxide,3.83,MEQ/kg,Plant 4
12377,8/13/2024,Meal 1,Fat,13.23,%,Plant 4
12377,8/13/2024,Meal 1,Moisture,3.95,%,Plant 4
12377,8/13/2024,Meal 1,Protein,65.46,%,Plant 4
12377,8/13/2024,Meal 1,Protein,67.78,%,Plant 4
12377,8/13/2024,Meal 1,Protein,69.69,%,Plant 4
12480,8/13/2024,Meal 1,Ash,10.83,%,Plant 1
12480,8/13/2024,Meal 1,Fat,11.03,%,Plant 1
12480,8/13/2024,Meal 1,Moisture,3.59,%,Plant 1
12480,8/13/2024,Meal 1,Protein,66.15,%,Plant 1
3403,8/14/2024,Meal 2,Ash,13.83,%,Plant 2
3403,8/14/2024,Meal 2,Fat,12.25,%,Plant 2
3403,8/14/2024,Meal 2,Moisture,3.82,%,Plant 2
3403,8/14/2024,Meal 2,Protein,66.27,%,Plant 2
3404,8/14/2024,Meal 2,Ash,14.64,%,Plant 2
3404,8/14/2024,Meal 2,Fat,11.9,%,Plant 2
3404,8/14/2024,Meal 2,Moisture,3.91,%,Plant 2
3404,8/14/2024,Meal 2,Protein,65.48,%,Plant 2
3404,8/14/2024,Meal 2,Protein,66.34,%,Plant 2
3405,8/14/2024,Meal 2,Ash,14.22,%,Plant 2
3405,8/14/2024,Meal 2,Fat,12.88,%,Plant 2
3405,8/14/2024,Meal 2,Moisture,4.46,%,Plant 2
3405,8/14/2024,Meal 2,Protein,67.09,%,Plant 2
3405,8/14/2024,Meal 2,Protein,67.03,%,Plant 2
3406,8/14/2024,Meal 2,Ash,14.05,%,Plant 2
